"PRODUCT_LINE","GENDER","AGE","MARITAL_STATUS","PROFESSION"
"Golf Equipment","M","30","Single","Sales"
"Golf Equipment","M","NA","Single","Sales"
"Camping Equipment","M","22","Single","Sales"
"Camping Equipment","M","22","Single","SALES"
"Camping Equipment","M","22","Single","Sales"
"Camping Equipment","M","22","Single","Sales"
"Personal Accessories","F","23","Single","Student"
"Personal Accessories","F","23","Single","Student"
"Camping Equipment","M","39","Married","Sales"
"Camping Equipment","M","39","Married","Sales"
"Camping Equipment","M","39","Married","Sales"
"Camping Equipment","M","39","Married","Sales"
"Personal Accessories","F","29","Married","Executive"
"Personal Accessories","F","29","Married","Executive"
"Mountaineering Equipment","F","29","Married","Executive"
"Camping Equipment","M","24","Single","Professional"
"Camping Equipment","M","24","Single","Professional"
"Personal Accessories","F","27","Single","Professional"
"Personal Accessories","F","27","Single","Professional"
"Personal Accessories","F","27","Single","Professional"
"Camping Equipment","M","41","Married","Other"
"Camping Equipment","M","41","Married","Other"
"Camping Equipment","M","41","Married","Other"
"Camping Equipment","F","26","Married","Retail"
"Camping Equipment","F","26","Married","Retail"
"Camping Equipment","F","26","Married","Retail"
"Personal Accessories","F","63","Married","Other"
"Camping Equipment","M","36","Married","Sales"
"Camping Equipment","M","36","Married","Sales"
"Camping Equipment","M","36","Married","Sales"
"Camping Equipment","M","36","Married","Sales"
"Mountaineering Equipment","M","41","Single","Sales"
"Camping Equipment","M","41","Single","Sales"
"Personal Accessories","F","42","Married","Professional"
"Personal Accessories","F","42","Married","Professional"
"Camping Equipment","F","46","Married","Hospitality"
"Camping Equipment","F","46","Married","Hospitality"
"Camping Equipment","F","33","Married","Executive"
"Camping Equipment","F","33","Married","EXECUTIVE"
"Camping Equipment","F","33","Married","Executive"
"Camping Equipment","F","33","Married","Executive"
"Personal Accessories","F","32","Single","Retail"
"Personal Accessories","F","32","Single","Retail"
"Personal Accessories","F","25","Single","Student"
"Personal Accessories","F","25","Single","Student"
"Personal Accessories","F","39","Single","Other"
"Camping Equipment","F","44","Married","Other"
"Camping Equipment","F","NA","Married","Other"
"Camping Equipment","F","44","Married","Other"
"Outdoor Protection","F","44","Married","Other"
"Camping Equipment","F","32","Married","OTHER"
"Camping Equipment","F","32","Married","OTHER"
"Personal Accessories","F","32","Married","Other"
"Personal Accessories","M","29","Single","Other"
"Camping Equipment","M","29","Single","Other"
"Personal Accessories","F","28","Single","Professional"
"Personal Accessories","F","28","Single","Professional"
"Personal Accessories","F","26","Single","Student"
"Personal Accessories","M","21","Single","Student"
"Personal Accessories","M","21","Single","Student"
"Camping Equipment","F","NA","Married","Other"
"Camping Equipment","F","36","Married","Other"
"Camping Equipment","F","NA","Married","Other"
"Outdoor Protection","F","36","Married","Other"
"Camping Equipment","M","43","Married","Sales"
"Camping Equipment","M","43","Married","Sales"
"Camping Equipment","M","43","Married","Sales"
"Camping Equipment","M","43","Married","Sales"
"Camping Equipment","M","31","Married","Sales"
"Camping Equipment","M","NA","Married","Sales"
"Camping Equipment","M","38","Married","Trades"
"Personal Accessories","M","38","Married","Trades"
"Personal Accessories","M","38","Married","Trades"
"Outdoor Protection","M","19","Single","STUDENT"
"Personal Accessories","M","19","Single","STUDENT"
"Camping Equipment","M","39","Married","Other"
"Camping Equipment","M","NA","Married","Other"
"Camping Equipment","M","39","Married","Other"
"Camping Equipment","M","31","Married","Other"
"Camping Equipment","M","NA","Married","Other"
"Camping Equipment","M","37","Married","Trades"
"Camping Equipment","M","37","Married","Trades"
"Camping Equipment","M","NA","Married","Trades"
"Camping Equipment","M","41","Married","Other"
"Camping Equipment","M","41","Married","Other"
"Camping Equipment","M","41","Married","Other"
"Camping Equipment","M","41","Married","Other"
"Camping Equipment","M","41","Married","Other"
"Personal Accessories","F","22","Single","Other"
"Personal Accessories","F","22","Single","Other"
"Golf Equipment","M","54","Married","Other"
"Golf Equipment","M","54","Married","Other"
"Golf Equipment","M","54","Married","Other"
"Golf Equipment","M","54","Married","Other"
"Camping Equipment","F","25","Single","Professional"
"Personal Accessories","F","NA","Single","PROFESSIONAL"
"Personal Accessories","F","25","Single","PROFESSIONAL"
"Personal Accessories","F","36","Married","Professional"
"Personal Accessories","F","36","Married","PROFESSIONAL"
"Camping Equipment","F","44","Married","Executive"
"Camping Equipment","F","44","Married","Executive"
"Camping Equipment","F","44","Married","Executive"
"Camping Equipment","F","42","Married","Other"
"Camping Equipment","F","42","Married","Other"
"Outdoor Protection","F","NA","Married","Other"
"Outdoor Protection","F","42","Married","Other"
"Personal Accessories","M","30","Single","Sales"
"Camping Equipment","M","30","Single","Sales"
"Golf Equipment","M","30","Single","Sales"
"Personal Accessories","M","30","Single","Sales"
"Golf Equipment","M","30","Single","Sales"
"Camping Equipment","M","29","Single","Professional"
"Camping Equipment","M","29","Single","Professional"
"Personal Accessories","M","20","Single","Student"
"Personal Accessories","M","20","Single","Student"
"Personal Accessories","F","33","Married","Professional"
"Personal Accessories","F","26","Single","OTHER"
"Personal Accessories","F","26","Single","Other"
"Camping Equipment","M","35","Married","Executive"
"Camping Equipment","M","35","Married","Executive"
"Mountaineering Equipment","M","30","Single","Other"
"Mountaineering Equipment","M","30","Single","Other"
"Mountaineering Equipment","M","30","Single","Other"
"Mountaineering Equipment","M","30","Single","Other"
"Mountaineering Equipment","M","32","Married","Other"
"Personal Accessories","M","32","Married","Other"
"Personal Accessories","M","32","Married","Other"
"Personal Accessories","F","28","Married","Other"
"Personal Accessories","F","20","Single","Student"
"Personal Accessories","F","20","Single","Student"
"Camping Equipment","M","24","Single","Trades"
"Camping Equipment","M","24","Single","Trades"
"Camping Equipment","M","24","Single","Trades"
"Camping Equipment","F","33","Married","Other"
"Camping Equipment","F","NA","Married","Other"
"Outdoor Protection","F","33","Married","Other"
"Camping Equipment","F","22","Single","OTHER"
"Golf Equipment","F","43","Unspecified","Hospitality"
"Golf Equipment","F","43","Unspecified","HOSPITALITY"
"Golf Equipment","F","43","Unspecified","Hospitality"
"Golf Equipment","F","43","Unspecified","Hospitality"
"Camping Equipment","M","44","Married","Trades"
"Golf Equipment","M","44","Married","Trades"
"Golf Equipment","M","44","Married","Trades"
"Camping Equipment","M","44","Married","Trades"
"Mountaineering Equipment","F","NA","Married","PROFESSIONAL"
"Mountaineering Equipment","F","26","Married","Professional"
"Personal Accessories","F","26","Married","Professional"
"Personal Accessories","F","28","Single","OTHER"
"Personal Accessories","F","28","Single","Other"
"Camping Equipment","F","41","Married","Other"
"Camping Equipment","F","41","Married","Other"
"Camping Equipment","F","41","Married","Other"
"Camping Equipment","F","41","Married","Other"
"Personal Accessories","M","28","Single","Professional"
"Personal Accessories","M","28","Single","Professional"
"Personal Accessories","M","28","Single","Professional"
"Personal Accessories","F","42","Married","Other"
"Personal Accessories","F","42","Married","Other"
"Outdoor Protection","F","42","Married","Other"
"Camping Equipment","M","29","Married","Executive"
"Camping Equipment","M","NA","Married","Executive"
"Personal Accessories","F","NA","Single","Student"
"Personal Accessories","F","26","Single","STUDENT"
"Camping Equipment","F","36","Married","Executive"
"Camping Equipment","F","36","Married","Executive"
"Outdoor Protection","F","36","Married","EXECUTIVE"
"Personal Accessories","F","27","Single","Retail"
"Personal Accessories","F","27","Single","Retail"
"Camping Equipment","M","34","Unspecified","Sales"
"Camping Equipment","M","34","Unspecified","Sales"
"Golf Equipment","M","34","Unspecified","Sales"
"Camping Equipment","M","34","Unspecified","Sales"
"Golf Equipment","M","34","Unspecified","Sales"
"Golf Equipment","M","36","Married","Professional"
"Golf Equipment","M","36","Married","Professional"
"Golf Equipment","M","NA","Married","Professional"
"Personal Accessories","M","36","Married","Professional"
"Camping Equipment","M","27","Married","Sales"
"Camping Equipment","M","27","Married","Sales"
"Mountaineering Equipment","M","27","Married","SALES"
"Camping Equipment","M","27","Married","Sales"
"Mountaineering Equipment","M","27","Married","Sales"
"Mountaineering Equipment","M","27","Married","SALES"
"Camping Equipment","M","27","Married","Sales"
"Camping Equipment","M","32","Married","Student"
"Camping Equipment","M","32","Married","Student"
"Golf Equipment","M","32","Married","Student"
"Golf Equipment","M","32","Married","Student"
"Golf Equipment","M","32","Married","Student"
"Personal Accessories","F","25","Single","Retail"
"Personal Accessories","F","25","Single","Retail"
"Golf Equipment","M","42","Married","Other"
"Golf Equipment","M","42","Married","Other"
"Golf Equipment","M","42","Married","Other"
"Golf Equipment","M","42","Married","OTHER"
"Personal Accessories","M","42","Married","Other"
"Camping Equipment","M","47","Unspecified","Trades"
"Personal Accessories","M","47","Unspecified","TRADES"
"Camping Equipment","M","47","Unspecified","TRADES"
"Personal Accessories","F","29","Single","Professional"
"Personal Accessories","F","29","Single","Professional"
"Golf Equipment","F","48","Married","Other"
"Golf Equipment","F","48","Married","Other"
"Golf Equipment","F","48","Married","Other"
"Golf Equipment","F","48","Married","Other"
"Mountaineering Equipment","F","38","Unspecified","Sales"
"Personal Accessories","F","38","Unspecified","Sales"
"Camping Equipment","F","33","Married","Hospitality"
"Mountaineering Equipment","F","33","Married","Hospitality"
"Personal Accessories","F","33","Married","Hospitality"
"Camping Equipment","F","NA","Married","Hospitality"
"Camping Equipment","M","NA","Single","Trades"
"Camping Equipment","M","20","Single","Trades"
"Camping Equipment","M","20","Single","Trades"
"Camping Equipment","F","25","Married","OTHER"
"Outdoor Protection","F","25","Married","Other"
"Camping Equipment","F","25","Married","Other"
"Camping Equipment","M","38","Married","Other"
"Camping Equipment","M","38","Married","Other"
"Camping Equipment","M","38","Married","OTHER"
"Personal Accessories","F","27","Married","Executive"
"Personal Accessories","F","27","Married","Executive"
"Camping Equipment","F","47","Married","Hospitality"
"Camping Equipment","F","47","Married","Hospitality"
"Camping Equipment","F","47","Married","Hospitality"
"Camping Equipment","M","24","Single","Professional"
"Camping Equipment","M","24","Single","Professional"
"Camping Equipment","M","NA","Single","Professional"
"Mountaineering Equipment","F","28","Single","Other"
"Mountaineering Equipment","F","28","Single","Other"
"Personal Accessories","F","28","Single","Other"
"Camping Equipment","F","49","Married","Hospitality"
"Camping Equipment","F","49","Married","Hospitality"
"Camping Equipment","F","49","Married","Hospitality"
"Camping Equipment","F","49","Married","Hospitality"
"Mountaineering Equipment","F","49","Married","HOSPITALITY"
