PRODUCT_LINE,GENDER,AGE,MARITAL_STATUS,PROFESSION
Personal Accessories,F,19,Single,Sales
Mountaineering Equipment,M,19,Single,Student
Personal Accessories,M,24,Single,Professional
Camping Equipment,M,23,Single,Executive
Personal Accessories,F,29,Single,Other
Camping Equipment,M,30,Single,Other
Golf Equipment,M,30,Single,Other
Golf Equipment,M,30,Single,Other
Golf Equipment,M,30,Single,Other
Personal Accessories,F,57,Married,Other
Personal Accessories,F,46,Married,Professional
Camping Equipment,M,41,Married,Other
Camping Equipment,M,41,Married,Other
Personal Accessories,F,30,Married,Professional
Personal Accessories,F,35,Married,Executive
Golf Equipment,M,52,Married,Other
Golf Equipment,M,52,Married,Other
Golf Equipment,M,52,Married,Other
Personal Accessories,F,19,Single,Student
Personal Accessories,F,45,Married,Other
Camping Equipment,F,21,Single,Student
Camping Equipment,F,41,Married,Executive
Personal Accessories,F,41,Married,Executive
Camping Equipment,M,27,Single,Professional
Camping Equipment,M,27,Single,Trades
Camping Equipment,M,27,Single,Trades
Personal Accessories,M,29,Single,Other
Camping Equipment,F,40,Married,Other
Outdoor Protection,M,33,Single,Executive
Camping Equipment,F,34,Single,Retail
Outdoor Protection,F,34,Single,Retail
Camping Equipment,M,27,Married,Sales
Camping Equipment,M,20,Single,Executive
Golf Equipment,M,32,Married,Sales
Golf Equipment,M,32,Married,Sales
Golf Equipment,M,32,Married,Sales
Camping Equipment,M,41,Married,Executive
Camping Equipment,M,41,Married,Executive
Mountaineering Equipment,M,41,Married,Executive
Camping Equipment,M,32,Married,Other
Outdoor Protection,M,32,Married,Other
Camping Equipment,M,21,Single,Student
Outdoor Protection,M,21,Single,Student
Camping Equipment,M,25,Married,Executive
Camping Equipment,M,25,Married,Executive
Mountaineering Equipment,M,24,Single,Retail
Golf Equipment,M,53,Married,Professional
Golf Equipment,M,53,Married,Professional
Mountaineering Equipment,F,28,Married,Sales
Personal Accessories,F,28,Married,Sales
Mountaineering Equipment,M,31,Single,Professional
Mountaineering Equipment,M,19,Single,Retail
Camping Equipment,M,19,Single,Retail
Camping Equipment,M,21,Single,Trades
Golf Equipment,M,41,Married,Trades
Personal Accessories,M,41,Married,Trades
Camping Equipment,M,37,Married,Sales
Personal Accessories,F,61,Married,Other
Personal Accessories,F,26,Single,Professional
Camping Equipment,M,39,Married,Professional
Mountaineering Equipment,M,33,Single,Trades
Personal Accessories,F,35,Married,Other
Outdoor Protection,F,35,Married,Other
Mountaineering Equipment,M,30,Single,Other
Personal Accessories,F,28,Single,Student
Camping Equipment,M,27,Single,Professional
Camping Equipment,M,27,Single,Professional
Camping Equipment,M,35,Married,Other
Personal Accessories,M,26,Married,Other
Mountaineering Equipment,F,32,Married,Other
Personal Accessories,F,60,Married,Retired
Golf Equipment,M,28,Married,Sales
Personal Accessories,M,28,Married,Sales
Personal Accessories,F,20,Single,Other
Golf Equipment,M,43,Unspecified,Other
Golf Equipment,M,43,Unspecified,Other
Camping Equipment,M,20,Single,Sales
Personal Accessories,M,20,Single,Sales
Camping Equipment,M,36,Married,Trades
Mountaineering Equipment,M,31,Single,Other
Personal Accessories,F,21,Single,Retail
Personal Accessories,F,29,Single,Professional
Personal Accessories,F,26,Single,Other
Mountaineering Equipment,F,39,Married,Professional
Camping Equipment,M,32,Single,Professional
Camping Equipment,M,32,Single,Professional
Camping Equipment,M,34,Unspecified,Professional
Camping Equipment,M,34,Unspecified,Professional
Camping Equipment,M,34,Unspecified,Professional
Camping Equipment,M,34,Unspecified,Professional
Camping Equipment,F,22,Single,Other
Camping Equipment,F,43,Married,Other
Camping Equipment,F,43,Married,Other
Mountaineering Equipment,F,43,Married,Other
Personal Accessories,F,55,Unspecified,Hospitality
Personal Accessories,F,55,Unspecified,Hospitality
Personal Accessories,M,27,Single,Professional
Camping Equipment,M,35,Married,Trades
Camping Equipment,F,32,Married,Executive
Camping Equipment,F,32,Married,Executive
Personal Accessories,M,43,Married,Other
Camping Equipment,F,42,Married,Other
Mountaineering Equipment,M,41,Married,Other
Personal Accessories,M,41,Married,Other
Personal Accessories,F,29,Single,Sales
Personal Accessories,F,34,Married,Executive
Mountaineering Equipment,M,25,Single,Retail
Mountaineering Equipment,M,25,Single,Retail
Mountaineering Equipment,M,25,Single,Retail
Golf Equipment,M,57,Married,Professional
Camping Equipment,M,29,Single,Sales
Camping Equipment,M,29,Single,Sales
Camping Equipment,M,32,Married,Other
Mountaineering Equipment,M,29,Single,Other
Mountaineering Equipment,M,44,Single,Executive
Camping Equipment,M,44,Single,Executive
Personal Accessories,F,39,Married,Professional
Mountaineering Equipment,F,22,Single,Other
Personal Accessories,F,22,Single,Other
Outdoor Protection,F,22,Single,Other
Personal Accessories,F,49,Married,Executive
Mountaineering Equipment,M,28,Single,Sales
Mountaineering Equipment,M,28,Single,Sales
Mountaineering Equipment,M,28,Single,Sales
Personal Accessories,M,28,Single,Sales
Camping Equipment,F,29,Single,Other
Golf Equipment,F,53,Married,Other
Golf Equipment,F,53,Married,Other
Golf Equipment,F,53,Married,Other
Camping Equipment,F,37,Married,Executive
Personal Accessories,F,29,Single,Retail
Personal Accessories,M,34,Married,Professional
Camping Equipment,M,40,Married,Other
Camping Equipment,M,40,Married,Trades
Personal Accessories,M,40,Married,Trades
Personal Accessories,M,20,Single,Student
Personal Accessories,F,19,Single,Other
Personal Accessories,F,21,Single,Retail
Mountaineering Equipment,F,19,Single,Other
Mountaineering Equipment,F,19,Single,Other
Mountaineering Equipment,F,19,Single,Other
Personal Accessories,F,40,Married,Other
Mountaineering Equipment,F,27,Married,Other
Mountaineering Equipment,F,27,Married,Other
Camping Equipment,F,29,Married,Retail
Camping Equipment,F,29,Married,Retail
Mountaineering Equipment,M,38,Married,Sales
Golf Equipment,M,58,Married,Other
Mountaineering Equipment,M,34,Single,Trades
Personal Accessories,M,20,Single,Professional
Personal Accessories,F,66,Married,Other
Mountaineering Equipment,M,27,Single,Professional
Mountaineering Equipment,F,29,Single,Student
Mountaineering Equipment,M,26,Single,Professional
Mountaineering Equipment,M,26,Single,Professional
Outdoor Protection,M,41,Unspecified,Other
Personal Accessories,M,41,Unspecified,Other
Mountaineering Equipment,F,24,Single,Student
Mountaineering Equipment,F,24,Single,Student
Personal Accessories,F,24,Single,Student
Personal Accessories,F,29,Married,Professional
Camping Equipment,M,39,Married,Executive
Camping Equipment,M,39,Married,Executive
Outdoor Protection,M,39,Married,Executive
Personal Accessories,F,54,Unspecified,Hospitality
Personal Accessories,F,54,Unspecified,Hospitality
Outdoor Protection,F,54,Unspecified,Hospitality
Outdoor Protection,M,22,Single,Student
Personal Accessories,M,22,Single,Student
Personal Accessories,F,25,Single,Professional
Personal Accessories,F,25,Single,Professional
Camping Equipment,F,31,Married,Executive
Camping Equipment,F,31,Married,Executive
Camping Equipment,F,31,Married,Executive
Camping Equipment,M,29,Unspecified,Sales
Camping Equipment,M,29,Unspecified,Sales
Camping Equipment,M,29,Unspecified,Sales
Golf Equipment,M,29,Unspecified,Sales
Golf Equipment,M,29,Unspecified,Sales
Mountaineering Equipment,M,26,Married,Professional
Camping Equipment,M,26,Married,Professional
Mountaineering Equipment,M,26,Married,Professional
Golf Equipment,M,40,Married,Trades
Golf Equipment,M,40,Married,Trades
Personal Accessories,F,34,Single,Professional
Personal Accessories,F,34,Single,Professional
Golf Equipment,M,42,Married,Other
Golf Equipment,M,42,Married,Other
Golf Equipment,M,42,Married,Other
Golf Equipment,M,42,Married,Other
Golf Equipment,M,42,Married,Other
Personal Accessories,F,21,Single,Professional
Personal Accessories,F,21,Single,Professional
Camping Equipment,M,34,Married,Trades
Camping Equipment,M,34,Married,Trades
Camping Equipment,M,34,Married,Trades
Camping Equipment,M,41,Married,Executive
Camping Equipment,M,41,Married,Executive
Camping Equipment,M,41,Married,Executive
Personal Accessories,F,21,Single,Other
Personal Accessories,F,21,Single,Other
Camping Equipment,M,28,Married,Sales
Personal Accessories,M,28,Married,Sales
Personal Accessories,M,28,Married,Sales
Golf Equipment,M,41,Single,Professional
Mountaineering Equipment,M,41,Single,Professional
Camping Equipment,M,41,Single,Professional
Personal Accessories,M,41,Single,Professional
Golf Equipment,M,52,Married,Retired
Personal Accessories,M,52,Married,Retired
Personal Accessories,M,52,Married,Retired
Golf Equipment,M,52,Married,Retired
Mountaineering Equipment,F,33,Unspecified,Other
Mountaineering Equipment,F,33,Unspecified,Other
Camping Equipment,M,38,Single,Sales
Personal Accessories,M,38,Single,Sales
Camping Equipment,M,38,Single,Sales
Golf Equipment,M,38,Single,Sales
Golf Equipment,M,38,Single,Sales
Golf Equipment,M,38,Single,Sales
Camping Equipment,M,38,Single,Sales
Golf Equipment,M,38,Single,Sales
Personal Accessories,M,20,Single,Student
Personal Accessories,M,20,Single,Student
Outdoor Protection,M,20,Single,Student
Camping Equipment,M,30,Married,Executive
Camping Equipment,M,30,Married,Executive
Personal Accessories,F,20,Single,Sales
Personal Accessories,F,20,Single,Sales
Personal Accessories,M,45,Married,Professional
Personal Accessories,M,45,Married,Professional
Camping Equipment,F,43,Married,Other
Camping Equipment,F,43,Married,Other
Camping Equipment,F,43,Married,Other
Camping Equipment,F,43,Married,Other
Camping Equipment,M,34,Married,Sales
Camping Equipment,M,34,Married,Sales
Camping Equipment,M,34,Married,Sales
Camping Equipment,M,34,Married,Sales
Personal Accessories,F,41,Married,Other
Personal Accessories,F,41,Married,Other
Mountaineering Equipment,M,21,Single,Retail
Mountaineering Equipment,M,21,Single,Retail
Camping Equipment,M,21,Single,Retail
Personal Accessories,F,20,Single,Other
Personal Accessories,F,20,Single,Other
Mountaineering Equipment,M,28,Single,Retail
Mountaineering Equipment,M,28,Single,Retail
Mountaineering Equipment,M,28,Single,Retail
Mountaineering Equipment,M,28,Single,Retail
Mountaineering Equipment,M,28,Single,Retail
Camping Equipment,M,28,Single,Retail
Personal Accessories,M,28,Single,Retail
Camping Equipment,M,43,Married,Other
Camping Equipment,M,43,Married,Other
Camping Equipment,M,43,Married,Other
Camping Equipment,M,43,Married,Other
Mountaineering Equipment,M,27,Single,Professional
Mountaineering Equipment,M,27,Single,Professional
Mountaineering Equipment,M,27,Single,Professional
Mountaineering Equipment,M,27,Single,Professional
Outdoor Protection,M,41,Single,Professional
Mountaineering Equipment,M,41,Single,Professional
Mountaineering Equipment,M,41,Single,Professional
Mountaineering Equipment,M,41,Single,Professional
Mountaineering Equipment,M,41,Single,Professional
Personal Accessories,M,41,Single,Professional
Outdoor Protection,M,41,Single,Professional
Personal Accessories,M,41,Single,Professional
Camping Equipment,M,41,Single,Professional
Camping Equipment,M,30,Married,Sales
Camping Equipment,M,30,Married,Sales
Golf Equipment,M,30,Married,Sales
Camping Equipment,M,30,Married,Sales
Mountaineering Equipment,M,31,Unspecified,Professional
Camping Equipment,M,31,Unspecified,Professional
Mountaineering Equipment,M,31,Unspecified,Professional
Camping Equipment,M,31,Married,Sales
Camping Equipment,M,31,Married,Sales
Camping Equipment,M,31,Married,Sales
Outdoor Protection,M,31,Married,Sales
Camping Equipment,M,31,Married,Sales
Camping Equipment,M,31,Married,Sales
Outdoor Protection,F,20,Married,Other
Camping Equipment,F,20,Married,Other
Outdoor Protection,F,20,Married,Other
Personal Accessories,F,20,Married,Other
Mountaineering Equipment,F,23,Single,Other
Mountaineering Equipment,F,23,Single,Other
Mountaineering Equipment,F,23,Single,Other
Outdoor Protection,F,23,Single,Other
Camping Equipment,F,39,Married,Other
Camping Equipment,F,39,Married,Other
Camping Equipment,F,39,Married,Other
Outdoor Protection,F,39,Married,Other
Camping Equipment,F,39,Married,Other
Outdoor Protection,F,39,Married,Other
Camping Equipment,M,33,Married,Executive
Camping Equipment,M,33,Married,Executive
Camping Equipment,M,33,Married,Executive
Personal Accessories,F,33,Single,Professional
Personal Accessories,F,33,Single,Professional
Golf Equipment,F,46,Married,Other
Golf Equipment,F,46,Married,Other
Golf Equipment,F,46,Married,Other
Personal Accessories,M,44,Unspecified,Trades
Personal Accessories,M,44,Unspecified,Trades
Camping Equipment,F,28,Single,Other
Camping Equipment,F,28,Single,Other
Camping Equipment,F,28,Single,Other
Camping Equipment,M,23,Single,Trades
Camping Equipment,M,23,Single,Trades
Camping Equipment,M,23,Single,Trades
Personal Accessories,F,25,Married,Executive
Personal Accessories,F,25,Married,Executive
Golf Equipment,M,57,Unspecified,Other
Golf Equipment,M,57,Unspecified,Other
Golf Equipment,M,57,Unspecified,Other
Golf Equipment,M,57,Unspecified,Other
Golf Equipment,M,57,Unspecified,Other
Golf Equipment,M,43,Married,Retired
Golf Equipment,M,43,Married,Retired
Golf Equipment,M,43,Married,Retired
Personal Accessories,M,43,Married,Retired
Golf Equipment,M,43,Married,Retired
Personal Accessories,F,37,Married,Professional
Personal Accessories,F,37,Married,Professional
Camping Equipment,F,37,Married,Professional
Camping Equipment,M,36,Married,Executive
Camping Equipment,M,36,Married,Executive
Personal Accessories,M,36,Married,Executive
Camping Equipment,M,35,Married,Other
Mountaineering Equipment,M,35,Married,Other
Camping Equipment,M,35,Married,Other
Golf Equipment,F,47,Married,Other
Golf Equipment,F,47,Married,Other
Golf Equipment,F,47,Married,Other
Golf Equipment,F,47,Married,Other
Golf Equipment,M,34,Married,Executive
Camping Equipment,M,34,Married,Executive
Camping Equipment,M,34,Married,Executive
Camping Equipment,M,34,Married,Executive
Camping Equipment,M,34,Married,Executive
Golf Equipment,M,34,Married,Executive
Camping Equipment,F,24,Married,Retail
Outdoor Protection,F,24,Married,Retail
Outdoor Protection,F,24,Married,Retail
Mountaineering Equipment,F,27,Single,Other
Mountaineering Equipment,F,27,Single,Other
Outdoor Protection,F,27,Single,Other
Camping Equipment,M,41,Married,Other
Camping Equipment,M,41,Married,Other
Camping Equipment,M,41,Married,Other
Camping Equipment,M,41,Married,Other
Camping Equipment,M,41,Married,Other
Personal Accessories,F,43,Married,Professional
Personal Accessories,F,43,Married,Professional
Personal Accessories,F,27,Single,Other
Camping Equipment,F,27,Single,Other
Outdoor Protection,F,27,Single,Other
